user_id	item_id	time
2288	894	1285027200
1448	903	1285027200
2141	865	1285027200
2382	894	1285027200
780	640	1285027200
1145	873	1285027200
1145	734	1285027200
1485	873	1285027200
114	904	1285027200
1692	157	1285027200
1692	415	1285027200
2383	623	1285027200
888	632	1285027200
1607	864	1285027200
333	902	1285027200
1639	905	1285027200
2384	902	1285027200
173	837	1285027200
173	864	1285027200
1201	302	1285027200
1121	873	1285027200
867	906	1285027200
1249	616	1285027200
2060	904	1285027200
1313	765	1285027200
1167	907	1285027200
1408	908	1285027200
442	758	1285113600
659	898	1285113600
22	113	1285113600
2059	904	1285113600
1539	903	1285113600
2192	902	1285113600
486	909	1285113600
2020	908	1285113600
170	758	1285113600
1002	868	1285113600
714	901	1285113600
965	314	1285113600
1485	888	1285113600
940	873	1285113600
940	875	1285113600
2110	898	1285113600
499	907	1285113600
1089	901	1285113600
2385	894	1285113600
161	616	1285113600
726	453	1285113600
95	840	1285113600
934	898	1285113600
2386	237	1285113600
2386	910	1285113600
1671	698	1285113600
1049	901	1285113600
1578	898	1285113600
56	906	1285113600
907	867	1285113600
1894	873	1285113600
697	911	1285200000
1747	894	1285200000
2265	912	1285200000
2387	755	1285200000
666	894	1285200000
2388	529	1285200000
535	894	1285200000
665	734	1285200000
1447	912	1285200000
211	415	1285200000
1416	905	1285200000
472	415	1285200000
583	834	1285200000
583	864	1285200000
1612	908	1285200000
1039	690	1285200000
1039	687	1285200000
294	894	1285200000
1189	800	1285200000
1341	908	1285200000
32	902	1285200000
2123	867	1285200000
758	837	1285200000
1801	902	1285200000
1681	902	1285200000
1681	905	1285200000
1424	415	1285200000
1424	869	1285200000
1070	834	1285200000
1541	894	1285200000
1943	415	1285200000
1873	901	1285200000
2055	838	1285200000
2055	837	1285200000
937	894	1285200000
2389	898	1285200000
1656	157	1285200000
2390	908	1285200000
483	873	1285200000
1247	838	1285200000
1247	415	1285200000
1377	912	1285200000
892	698	1285200000
987	758	1285200000
1495	758	1285200000
849	834	1285200000
1735	898	1285200000
1020	834	1285200000
1020	800	1285200000
461	157	1285200000
461	874	1285200000
2391	907	1285200000
204	902	1285200000
1438	898	1285200000
2392	901	1285200000
1122	529	1285200000
1122	832	1285200000
1013	902	1285200000
575	863	1285200000
717	907	1285200000
2393	864	1285200000
2393	882	1285200000
1835	873	1285200000
1399	894	1285200000
2394	864	1285200000
1520	734	1285200000
1080	811	1285200000
1080	902	1285200000
1663	157	1285200000
1921	773	1285200000
771	293	1285200000
127	755	1285286400
127	906	1285286400
1305	908	1285286400
1305	873	1285286400
1582	901	1285286400
1731	832	1285286400
1009	873	1285286400
2395	901	1285286400
2396	708	1285286400
37	882	1285286400
1380	314	1285286400
1497	883	1285286400
1754	894	1285286400
2397	902	1285286400
2397	898	1285286400
996	867	1285286400
1215	861	1285286400
1072	314	1285286400
1072	765	1285286400
2398	913	1285372800
1492	901	1285372800
314	314	1285372800
2216	765	1285372800
1730	415	1285372800
1541	376	1285372800
1741	906	1285372800
1155	838	1285372800
1483	795	1285372800
1621	894	1285372800
1849	907	1285372800
332	914	1285459200
442	529	1285459200
1195	130	1285459200
1322	894	1285459200
445	897	1285459200
152	415	1285459200
1749	758	1285459200
2148	898	1285459200
2071	914	1285459200
2399	903	1285459200
2093	901	1285459200
2308	898	1285459200
1885	901	1285459200
2047	904	1285545600
2047	903	1285545600
1533	903	1285545600
1118	616	1285545600
2400	912	1285545600
1967	905	1285545600
953	904	1285545600
159	912	1285545600
30	758	1285545600
1322	912	1285545600
2401	877	1285545600
2402	915	1285545600
1448	904	1285545600
1448	902	1285545600
564	908	1285545600
981	904	1285545600
2403	912	1285545600
1004	758	1285545600
862	758	1285545600
2034	894	1285545600
2063	901	1285545600
1211	912	1285545600
2404	902	1285545600
465	882	1285545600
2405	894	1285545600
968	912	1285545600
1246	415	1285545600
903	616	1285545600
903	758	1285545600
2406	846	1285545600
2224	157	1285545600
658	908	1285545600
689	909	1285545600
1849	906	1285545600
1924	758	1285545600
1	758	1285632000
947	800	1285632000
659	906	1285632000
98	132	1285632000
1534	758	1285632000
2059	903	1285632000
335	901	1285632000
1561	758	1285632000
349	908	1285632000
349	898	1285632000
1112	529	1285632000
1112	758	1285632000
956	758	1285632000
61	616	1285632000
2407	758	1285632000
196	904	1285632000
2321	834	1285632000
863	906	1285632000
251	902	1285632000
614	809	1285632000
509	901	1285632000
1201	916	1285632000
1912	839	1285632000
1912	894	1285632000
1912	904	1285632000
1381	903	1285632000
2247	866	1285632000
951	894	1285632000
1835	904	1285632000
626	758	1285632000
1544	907	1285632000
858	908	1285632000
1684	734	1285632000
393	901	1285632000
1	904	1285718400
1074	902	1285718400
22	907	1285718400
1118	703	1285718400
584	902	1285718400
1050	616	1285718400
2059	616	1285718400
38	907	1285718400
38	906	1285718400
1202	908	1285718400
1274	906	1285718400
1112	908	1285718400
1634	894	1285718400
990	907	1285718400
990	906	1285718400
2408	757	1285718400
1347	908	1285718400
1316	894	1285718400
1058	904	1285718400
1411	316	1285718400
1349	903	1285718400
1412	687	1285718400
1583	894	1285718400
1435	616	1285718400
1111	904	1285718400
554	832	1285718400
2409	917	1285718400
204	904	1285718400
1995	758	1285718400
1172	616	1285718400
1702	918	1285718400
2346	877	1285718400
1919	904	1285718400
2410	861	1285718400
906	894	1285718400
1622	903	1285718400
1326	901	1285718400
929	616	1285718400
1748	898	1285804800
1748	903	1285804800
13	616	1285804800
1447	903	1285804800
741	894	1285804800
2253	785	1285804800
896	616	1285804800
896	906	1285804800
526	908	1285804800
526	616	1285804800
1330	902	1285804800
1845	758	1285804800
1348	758	1285804800
524	580	1285804800
721	616	1285804800
1107	904	1285804800
189	433	1285804800
1939	903	1285804800
392	800	1285804800
204	912	1285804800
611	314	1285804800
178	616	1285804800
2	698	1285804800
1822	139	1285804800
1822	670	1285804800
1810	273	1285804800
2411	902	1285804800
11	616	1285804800
2167	790	1285891200
1132	758	1285891200
1932	257	1285891200
627	877	1285891200
623	861	1285891200
1994	903	1285891200
180	866	1285891200
743	901	1285891200
1218	908	1285891200
1084	616	1285891200
426	873	1285977600
2183	905	1285977600
962	475	1285977600
1368	902	1285977600
1780	907	1285977600
2140	216	1285977600
460	877	1285977600
1945	919	1285977600
1625	873	1285977600
409	908	1285977600
409	616	1285977600
1665	867	1285977600
975	904	1285977600
975	912	1285977600
1437	721	1285977600
89	908	1285977600
40	834	1285977600
1121	902	1285977600
1061	902	1285977600
1810	920	1285977600
2130	921	1285977600
947	765	1286064000
2065	906	1286064000
2103	809	1286064000
2412	157	1286064000
356	908	1286064000
598	901	1286064000
1547	838	1286064000
1413	901	1286064000
368	904	1286064000
189	616	1286064000
1024	912	1286064000
2413	880	1286064000
29	904	1286064000
1933	758	1286150400
955	907	1286150400
715	877	1286150400
2017	894	1286150400
2017	904	1286150400
1069	903	1286150400
1278	903	1286150400
2414	912	1286150400
931	908	1286236800
954	898	1286236800
954	907	1286236800
2415	902	1286236800
737	902	1286236800
2263	922	1286236800
2416	715	1286236800
1199	755	1286236800
1370	912	1286236800
1370	907	1286236800
1969	157	1286236800
1282	616	1286236800
2417	912	1286236800
2106	912	1286236800
333	901	1286236800
319	758	1286236800
319	912	1286236800
1778	907	1286236800
1312	758	1286236800
1320	923	1286236800
1892	834	1286236800
2418	924	1286323200
1886	894	1286323200
1363	758	1286323200
343	874	1286323200
564	902	1286323200
2419	898	1286323200
829	758	1286323200
964	897	1286323200
2420	902	1286323200
252	544	1286323200
1875	364	1286323200
1381	902	1286323200
1973	904	1286323200
2029	902	1286323200
2270	908	1286323200
748	902	1286323200
748	903	1286323200
1632	708	1286409600
1017	873	1286409600
1017	907	1286409600
862	874	1286409600
1256	800	1286409600
1881	47	1286409600
1477	616	1286409600
1008	838	1286409600
133	811	1286409600
1332	904	1286409600
297	864	1286409600
1956	611	1286409600
2299	758	1286409600
2421	901	1286409600
2421	345	1286409600
1938	29	1286409600
1938	925	1286409600
1132	902	1286496000
533	914	1286496000
720	721	1286496000
1792	698	1286496000
129	912	1286496000
1414	481	1286496000
1460	400	1286496000
2413	926	1286496000
226	902	1286496000
281	927	1286496000
23	616	1286582400
329	708	1286582400
1392	864	1286582400
2422	751	1286582400
1479	765	1286582400
1558	904	1286582400
9	908	1286582400
2423	902	1286668800
1077	208	1286668800
1077	903	1286668800
1615	908	1286668800
1615	888	1286668800
366	898	1286668800
2250	824	1286668800
2250	907	1286668800
2225	908	1286668800
1173	905	1286668800
1743	906	1286755200
2048	898	1286755200
2424	928	1286755200
604	758	1286755200
617	865	1286755200
2373	898	1286755200
2373	903	1286755200
888	616	1286755200
888	901	1286755200
43	837	1286755200
1801	904	1286755200
1258	912	1286755200
2348	768	1286755200
299	261	1286755200
1832	903	1286755200
1600	17	1286755200
399	912	1286841600
550	138	1286841600
1066	839	1286841600
1066	903	1286841600
1422	415	1286841600
2425	758	1286841600
1485	869	1286841600
1210	882	1286841600
795	894	1286841600
2159	302	1286841600
2159	63	1286841600
2159	214	1286841600
2159	192	1286841600
939	901	1286841600
1201	176	1286841600
2426	681	1286841600
866	734	1286841600
95	901	1286841600
140	906	1286841600
2247	929	1286841600
280	930	1286841600
2121	901	1286841600
496	901	1286841600
2357	902	1286841600
1511	908	1286928000
2200	873	1286928000
103	184	1286928000
2427	616	1286928000
2015	894	1286928000
2428	544	1286928000
2428	541	1286928000
1572	908	1286928000
619	698	1286928000
534	884	1286928000
534	880	1286928000
1635	905	1286928000
1405	765	1286928000
1052	904	1286928000
1358	907	1286928000
1358	906	1286928000
2001	415	1286928000
2429	829	1286928000
2430	447	1286928000
2431	898	1286928000
54	827	1286928000
1462	904	1287014400
22	914	1287014400
1421	529	1287014400
1051	756	1287014400
2294	864	1287014400
2294	703	1287014400
2173	863	1287014400
2263	686	1287014400
1562	908	1287014400
1371	157	1287014400
1371	698	1287014400
1603	902	1287014400
2127	676	1287014400
2128	800	1287014400
499	515	1287014400
419	906	1287014400
644	901	1287014400
969	314	1287014400
969	904	1287014400
1466	901	1287014400
706	904	1287014400
2269	40	1287100800
1643	903	1287100800
920	758	1287100800
952	902	1287100800
2432	931	1287100800
1305	833	1287100800
1305	734	1287100800
2208	758	1287100800
1541	826	1287100800
1227	912	1287100800
993	800	1287100800
650	698	1287100800
507	758	1287100800
1941	903	1287100800
1201	588	1287100800
1736	907	1287100800
1736	906	1287100800
75	898	1287187200
1958	901	1287187200
1958	904	1287187200
885	411	1287187200
2217	875	1287187200
1541	908	1287187200
1541	773	1287187200
1509	758	1287187200
2426	582	1287187200
1883	390	1287187200
1461	904	1287187200
2433	932	1287273600
2433	532	1287273600
860	616	1287273600
725	867	1287273600
2259	861	1287273600
1991	799	1287273600
2434	413	1287273600
1507	898	1287273600
4	781	1287273600
2098	903	1287273600
2011	23	1287273600
2011	863	1287273600
225	912	1287273600
995	758	1287273600
289	184	1287273600
1864	908	1287273600
907	837	1287273600
907	912	1287273600
2435	382	1287360000
2435	384	1287360000
1865	908	1287360000
1369	758	1287360000
955	908	1287360000
745	902	1287360000
1052	867	1287360000
1052	838	1287360000
588	894	1287360000
1175	758	1287360000
1311	901	1287360000
1843	258	1287360000
1518	898	1287360000
1619	877	1287360000
2436	933	1287360000
469	796	1287360000
2437	894	1287360000
320	453	1287360000
2438	616	1287446400
719	907	1287446400
719	906	1287446400
2439	616	1287446400
908	894	1287446400
384	908	1287446400
2440	708	1287446400
2	873	1287446400
1353	868	1287446400
1353	904	1287446400
1353	906	1287446400
68	903	1287446400
1281	909	1287446400
2441	898	1287446400
1629	562	1287446400
930	616	1287446400
2269	273	1287532800
2080	898	1287532800
2080	906	1287532800
2215	874	1287532800
2310	616	1287532800
1488	912	1287532800
2331	902	1287532800
802	908	1287532800
24	903	1287532800
2359	876	1287532800
1357	904	1287532800
2442	894	1287532800
2442	906	1287532800
1971	903	1287532800
2155	838	1287532800
64	497	1287532800
2443	907	1287532800
2443	906	1287532800
2209	902	1287532800
2267	163	1287532800
700	906	1287532800
2444	898	1287532800
1046	904	1287532800
1046	907	1287532800
982	873	1287532800
500	908	1287532800
1102	758	1287532800
1783	760	1287532800
1783	906	1287532800
1705	902	1287532800
462	539	1287532800
1894	758	1287532800
803	883	1287532800
1238	912	1287619200
2445	898	1287619200
1739	902	1287619200
2237	529	1287619200
657	23	1287619200
550	453	1287619200
550	912	1287619200
436	904	1287619200
436	758	1287619200
962	616	1287619200
1261	903	1287619200
1755	903	1287619200
2090	616	1287619200
1545	902	1287619200
536	314	1287619200
1620	894	1287619200
2361	837	1287619200
2446	837	1287619200
1713	834	1287619200
1915	903	1287619200
2216	415	1287619200
2052	904	1287619200
681	906	1287619200
745	908	1287619200
1650	898	1287619200
1405	698	1287619200
1507	902	1287619200
1596	905	1287619200
2447	758	1287619200
254	902	1287619200
1548	907	1287619200
1548	906	1287619200
499	703	1287619200
1310	868	1287619200
1008	834	1287619200
2448	902	1287619200
676	883	1287619200
2289	415	1287619200
2449	782	1287619200
2449	765	1287619200
1514	758	1287619200
1019	901	1287619200
849	157	1287619200
2099	446	1287619200
819	912	1287619200
1268	908	1287619200
637	616	1287619200
2102	758	1287619200
172	800	1287619200
1131	908	1287619200
1860	687	1287619200
971	908	1287619200
596	446	1287619200
180	701	1287619200
33	902	1287619200
33	912	1287619200
2450	903	1287619200
1419	811	1287619200
1015	909	1287619200
1229	908	1287619200
1229	758	1287619200
2451	544	1287619200
1788	832	1287619200
1385	833	1287619200
1385	314	1287619200
1029	734	1287619200
925	894	1287619200
1230	616	1287619200
1230	901	1287619200
51	758	1287619200
820	912	1287619200
872	800	1287619200
872	906	1287619200
1117	616	1287619200
2452	901	1287619200
1676	912	1287619200
1072	529	1287619200
1678	864	1287705600
2212	902	1287705600
2453	920	1287705600
2454	901	1287705600
2218	874	1287705600
1608	796	1287705600
2455	765	1287705600
1899	125	1287705600
2456	219	1287705600
1387	898	1287705600
484	757	1287792000
2457	934	1287792000
2434	526	1287792000
936	457	1287792000
411	855	1287792000
892	904	1287792000
1194	758	1287792000
1690	907	1287792000
2458	935	1287792000
1399	902	1287792000
1629	800	1287792000
103	629	1287878400
152	483	1287878400
577	453	1287878400
2171	587	1287878400
2126	903	1287878400
2306	936	1287878400
1028	319	1287878400
1028	323	1287878400
787	937	1287964800
1189	393	1287964800
966	904	1287964800
2417	902	1287964800
505	938	1287964800
1445	939	1287964800
586	908	1287964800
1621	906	1287964800
2100	940	1287964800
225	902	1287964800
820	758	1287964800
442	832	1288051200
345	941	1288051200
424	939	1288051200
2459	483	1288051200
103	346	1288051200
1022	942	1288051200
1264	943	1288051200
2460	775	1288051200
196	906	1288051200
755	901	1288051200
284	902	1288051200
1604	837	1288051200
2209	904	1288051200
1531	483	1288051200
639	908	1288051200
2461	136	1288051200
1684	765	1288051200
1704	936	1288051200
1117	837	1288051200
1117	626	1288051200
2265	944	1288137600
2280	904	1288137600
1118	894	1288137600
1118	901	1288137600
2059	945	1288137600
687	876	1288137600
356	906	1288137600
1800	483	1288137600
2043	908	1288137600
1726	909	1288137600
2018	906	1288137600
922	486	1288137600
913	483	1288137600
2241	873	1288137600
326	832	1288137600
789	902	1288137600
2462	936	1288137600
2463	939	1288137600
2464	289	1288224000
2465	946	1288224000
304	901	1288224000
2360	943	1288224000
961	616	1288224000
2201	689	1288224000
2049	894	1288224000
159	483	1288224000
2229	738	1288224000
2466	906	1288224000
1254	943	1288224000
2467	804	1288224000
1612	947	1288224000
565	616	1288224000
357	483	1288224000
2468	544	1288224000
1635	838	1288224000
1990	946	1288224000
2469	859	1288224000
2470	943	1288224000
2470	486	1288224000
1330	946	1288224000
1714	894	1288224000
1537	906	1288224000
1887	864	1288224000
1869	760	1288224000
892	483	1288224000
1675	898	1288224000
1675	903	1288224000
1565	943	1288224000
2471	902	1288224000
2471	903	1288224000
2142	906	1288224000
1516	833	1288224000
14	936	1288224000
706	902	1288224000
2472	943	1288224000
1288	940	1288224000
1012	902	1288224000
1012	912	1288224000
1619	486	1288224000
1835	906	1288224000
1598	801	1288224000
1550	912	1288224000
1215	903	1288224000
1126	867	1288224000
1126	314	1288224000
803	936	1288224000
2473	483	1288310400
455	943	1288310400
1	948	1288310400
2474	827	1288310400
1734	901	1288310400
674	349	1288310400
1093	859	1288310400
2015	942	1288310400
2475	944	1288310400
1242	834	1288310400
1242	755	1288310400
2476	372	1288310400
2123	949	1288310400
1637	950	1288310400
2477	907	1288310400
2478	653	1288310400
1690	948	1288310400
2097	483	1288396800
1067	541	1288396800
2479	181	1288396800
733	473	1288396800
1470	901	1288396800
1470	912	1288396800
863	943	1288396800
251	887	1288396800
1100	940	1288396800
1266	902	1288396800
1121	486	1288396800
782	936	1288396800
280	951	1288396800
229	837	1288396800
1600	952	1288396800
697	277	1288483200
1086	939	1288483200
2480	950	1288483200
2116	953	1288483200
2231	943	1288483200
2481	285	1288483200
977	902	1288483200
2374	943	1288483200
1664	943	1288569600
1118	486	1288569600
2048	868	1288569600
2048	877	1288569600
786	385	1288569600
699	689	1288569600
699	873	1288569600
1978	595	1288569600
2063	486	1288569600
1536	954	1288569600
363	483	1288569600
1395	616	1288569600
892	898	1288569600
1444	955	1288569600
1420	956	1288569600
820	957	1288569600
56	958	1288569600
1250	486	1288569600
1628	942	1288569600
1924	943	1288569600
1177	859	1288656000
1355	943	1288656000
1355	486	1288656000
304	859	1288656000
150	486	1288656000
2482	641	1288656000
1791	959	1288656000
965	837	1288656000
965	874	1288656000
2453	960	1288656000
2110	486	1288656000
395	877	1288656000
1638	943	1288656000
1638	906	1288656000
2483	961	1288656000
1045	943	1288656000
1819	415	1288656000
1438	486	1288656000
1438	951	1288656000
1721	157	1288656000
1061	486	1288656000
743	955	1288656000
743	946	1288656000
2236	483	1288656000
1249	943	1288656000
1124	486	1288656000
664	958	1288656000
713	423	1288656000
697	940	1288742400
2484	32	1288742400
2484	580	1288742400
2269	962	1288742400
2265	859	1288742400
787	958	1288742400
1231	943	1288742400
1645	486	1288742400
81	946	1288742400
1050	943	1288742400
1050	486	1288742400
1365	483	1288742400
2485	943	1288742400
1769	947	1288742400
2015	943	1288742400
2141	943	1288742400
1067	938	1288742400
1216	963	1288742400
1991	937	1288742400
1583	711	1288742400
968	483	1288742400
2486	943	1288742400
916	938	1288742400
1284	778	1288742400
1939	964	1288742400
1939	962	1288742400
865	943	1288742400
2487	483	1288742400
1444	936	1288742400
1152	901	1288742400
290	483	1288742400
393	940	1288742400
2214	486	1288828800
359	937	1288828800
18	902	1288828800
1093	943	1288828800
1093	902	1288828800
1093	907	1288828800
2488	544	1288828800
2020	943	1288828800
719	940	1288828800
1978	483	1288828800
1978	903	1288828800
2009	486	1288828800
1985	486	1288828800
1625	788	1288828800
1625	877	1288828800
968	965	1288828800
1019	486	1288828800
903	486	1288828800
865	938	1288828800
274	483	1288828800
274	486	1288828800
1288	955	1288828800
1078	940	1288828800
2489	936	1288828800
1402	486	1288828800
1767	943	1288828800
2042	486	1288828800
1519	936	1288828800
1320	955	1288828800
1249	938	1288828800
2441	937	1288828800
930	904	1288828800
1065	486	1288915200
1303	937	1288915200
1932	549	1288915200
428	293	1288915200
30	936	1288915200
445	943	1288915200
1330	943	1288915200
1330	951	1288915200
788	943	1288915200
1537	486	1288915200
1543	966	1288915200
2385	912	1288915200
2490	937	1288915200
2129	958	1288915200
140	954	1288915200
1428	955	1288915200
2491	580	1288915200
1551	486	1288915200
1730	622	1289001600
2434	265	1289001600
1224	765	1289001600
2278	526	1289001600
1349	936	1289001600
2492	547	1289001600
2492	967	1289001600
2492	968	1289001600
1655	943	1289001600
492	912	1289001600
1994	936	1289001600
1516	943	1289001600
1742	486	1289001600
1783	864	1289001600
2244	912	1289001600
2244	957	1289001600
711	483	1289001600
2493	939	1289001600
2484	273	1289088000
2494	318	1289088000
2495	462	1289088000
2495	969	1289088000
445	907	1289088000
2128	903	1289088000
795	907	1289088000
1154	943	1289088000
1069	943	1289088000
1106	834	1289088000
239	907	1289088000
987	483	1289088000
987	529	1289088000
882	943	1289088000
1858	938	1289088000
1508	670	1289088000
651	943	1289088000
801	943	1289088000
1787	912	1289088000
1180	943	1289088000
201	912	1289088000
201	937	1289088000
1671	486	1289088000
1983	943	1289088000
1983	912	1289088000
1761	949	1289088000
221	943	1289088000
221	486	1289088000
1539	486	1289174400
196	483	1289174400
966	946	1289174400
755	943	1289174400
2324	698	1289174400
1514	616	1289174400
902	486	1289174400
2496	77	1289174400
894	940	1289174400
894	936	1289174400
201	859	1289174400
2497	912	1289174400
626	939	1289174400
1164	801	1289174400
929	951	1289174400
2124	486	1289174400
2498	945	1289260800
1137	415	1289260800
1088	486	1289260800
2499	970	1289260800
2340	796	1289260800
686	944	1289260800
849	955	1289260800
849	937	1289260800
193	943	1289260800
939	616	1289260800
2343	486	1289260800
2500	943	1289347200
1103	483	1289347200
2501	269	1289347200
1367	906	1289347200
1115	874	1289347200
874	960	1289347200
460	859	1289347200
1838	754	1289347200
1224	859	1289347200
2502	943	1289347200
721	944	1289347200
2149	943	1289347200
1009	943	1289347200
1750	964	1289347200
437	946	1289347200
2503	938	1289433600
1108	486	1289433600
1038	946	1289433600
2504	971	1289433600
361	943	1289433600
271	937	1289433600
1881	972	1289433600
419	594	1289433600
891	943	1289433600
559	943	1289433600
2299	946	1289433600
2080	943	1289520000
170	943	1289520000
1297	486	1289520000
617	884	1289520000
2206	938	1289520000
1668	974	1289520000
180	486	1289520000
2505	975	1289520000
545	486	1289520000
2506	513	1289520000
1622	943	1289520000
2412	898	1289606400
675	157	1289606400
675	869	1289606400
1596	486	1289606400
1925	869	1289606400
1196	346	1289606400
1046	943	1289606400
2507	943	1289606400
1831	486	1289606400
724	936	1289606400
1599	707	1289606400
1017	943	1289692800
1017	902	1289692800
1017	906	1289692800
2062	253	1289692800
761	757	1289692800
908	908	1289692800
2382	950	1289692800
2208	943	1289692800
1731	943	1289692800
1019	868	1289692800
651	612	1289692800
1131	788	1289692800
51	904	1289692800
2175	859	1289692800
543	907	1289779200
543	906	1289779200
1416	483	1289779200
1791	788	1289779200
897	483	1289779200
328	428	1289779200
339	894	1289779200
643	486	1289779200
2508	486	1289779200
2508	945	1289779200
1146	908	1289779200
2395	943	1289779200
2509	976	1289779200
1602	839	1289779200
586	904	1289779200
2510	945	1289779200
1878	943	1289779200
2451	943	1289779200
2369	486	1289779200
2369	897	1289779200
748	943	1289779200
1957	902	1289865600
1521	859	1289865600
1521	954	1289865600
1521	612	1289865600
948	902	1289865600
80	940	1289865600
2511	938	1289865600
2512	486	1289865600
1254	486	1289865600
1254	898	1289865600
1120	758	1289865600
1507	486	1289865600
1507	912	1289865600
1412	947	1289865600
676	901	1289865600
1826	868	1289865600
875	977	1289865600
937	483	1289865600
2390	486	1289865600
1089	946	1289865600
938	486	1289865600
1509	483	1289865600
1062	943	1289865600
225	954	1289865600
1973	897	1289865600
1973	938	1289865600
2513	610	1289865600
160	616	1289952000
442	483	1289952000
1184	580	1289952000
2514	472	1289952000
2515	940	1289952000
206	904	1289952000
206	832	1289952000
206	951	1289952000
206	937	1289952000
728	943	1289952000
2158	975	1289952000
862	483	1289952000
778	978	1289952000
940	901	1289952000
2420	979	1289952000
271	734	1289952000
911	904	1289952000
643	877	1289952000
1607	937	1289952000
2150	904	1289952000
1971	863	1289952000
2516	946	1289952000
2165	943	1289952000
1446	483	1289952000
700	936	1289952000
1565	859	1289952000
2011	980	1289952000
37	483	1289952000
1269	788	1289952000
1576	486	1289952000
95	908	1289952000
1122	483	1289952000
1062	486	1289952000
331	486	1289952000
331	529	1289952000
331	937	1289952000
1558	975	1289952000
2517	479	1289952000
2518	943	1289952000
1142	698	1289952000
1142	837	1289952000
648	943	1289952000
2519	938	1290038400
1643	859	1290038400
1429	943	1290038400
550	958	1290038400
947	486	1290038400
185	912	1290038400
2090	486	1290038400
2520	943	1290038400
2520	868	1290038400
429	940	1290038400
2228	981	1290038400
1362	898	1290038400
2178	901	1290038400
1933	906	1290038400
1768	943	1290038400
431	483	1290038400
1156	874	1290038400
2521	955	1290038400
1713	868	1290038400
1670	906	1290038400
1369	800	1290038400
1977	758	1290038400
715	788	1290038400
1216	824	1290038400
1635	962	1290038400
1405	868	1290038400
1041	905	1290038400
2522	906	1290038400
1651	431	1290038400
1651	942	1290038400
822	962	1290038400
1867	486	1290038400
1589	415	1290038400
1589	902	1290038400
1070	486	1290038400
1070	903	1290038400
2038	483	1290038400
1547	486	1290038400
1257	788	1290038400
1257	958	1290038400
1257	940	1290038400
2523	943	1290038400
2524	142	1290038400
2524	268	1290038400
2525	876	1290038400
1053	314	1290038400
1374	157	1290038400
1374	811	1290038400
1374	905	1290038400
133	943	1290038400
133	936	1290038400
1804	864	1290038400
1436	951	1290038400
2526	943	1290038400
2526	486	1290038400
624	937	1290038400
2099	687	1290038400
1827	486	1290038400
1827	902	1290038400
2527	796	1290038400
2160	486	1290038400
205	902	1290038400
1912	811	1290038400
2134	904	1290038400
2528	943	1290038400
1728	859	1290038400
1170	859	1290038400
1590	945	1290038400
1661	912	1290038400
1171	903	1290038400
415	955	1290038400
655	880	1290038400
1384	698	1290038400
1084	943	1290038400
1757	944	1290038400
1832	943	1290038400
1832	938	1290038400
1079	943	1290038400
1704	943	1290038400
1117	314	1290038400
1628	943	1290038400
1142	453	1290038400
1142	874	1290038400
1629	833	1290038400
1676	529	1290038400
1390	902	1290038400
1072	943	1290038400
1606	979	1290038400
953	907	1290124800
2218	907	1290124800
2298	839	1290124800
1925	962	1290124800
217	800	1290124800
1495	904	1290124800
1101	907	1290124800
1319	486	1290124800
1533	486	1290211200
2529	738	1290211200
1160	963	1290211200
967	902	1290211200
2530	950	1290211200
618	136	1290211200
975	955	1290211200
975	946	1290211200
2366	903	1290211200
2088	696	1290211200
734	289	1290211200
983	982	1290211200
983	903	1290211200
2531	965	1290297600
1095	945	1290297600
1052	486	1290297600
82	937	1290297600
618	90	1290297600
1499	859	1290297600
1577	943	1290297600
988	982	1290297600
2532	943	1290384000
2331	486	1290384000
2372	904	1290384000
2403	943	1290384000
1068	799	1290384000
1068	453	1290384000
372	983	1290384000
1861	873	1290384000
863	983	1290384000
916	982	1290384000
326	859	1290384000
326	877	1290384000
782	982	1290384000
1306	867	1290384000
1527	984	1290384000
2236	984	1290384000
2533	912	1290384000
155	961	1290384000
579	943	1290470400
1593	486	1290470400
810	943	1290470400
1763	898	1290470400
424	983	1290470400
159	943	1290470400
208	544	1290470400
767	801	1290470400
767	486	1290470400
880	832	1290470400
1133	874	1290470400
1448	983	1290470400
2216	961	1290470400
1144	486	1290470400
1144	907	1290470400
1586	984	1290470400
2534	109	1290470400
2534	985	1290470400
2534	986	1290470400
1026	573	1290470400
2535	983	1290470400
2536	368	1290470400
1210	902	1290470400
2122	903	1290470400
2302	486	1290470400
1536	486	1290470400
2296	954	1290470400
1846	486	1290470400
1348	598	1290470400
984	987	1290470400
1547	983	1290470400
2084	984	1290470400
913	943	1290470400
1982	486	1290470400
27	486	1290470400
1735	983	1290470400
2242	868	1290470400
2242	983	1290470400
2242	957	1290470400
397	867	1290470400
1858	983	1290470400
2325	859	1290470400
2325	938	1290470400
2325	937	1290470400
928	486	1290470400
904	486	1290470400
904	902	1290470400
904	903	1290470400
660	874	1290470400
2487	983	1290470400
228	440	1290470400
575	880	1290470400
2462	486	1290470400
68	486	1290470400
1830	817	1290470400
2371	982	1290470400
1063	954	1290470400
2394	486	1290470400
2537	906	1290470400
2538	570	1290470400
1551	983	1290470400
918	859	1290470400
2047	486	1290556800
2146	979	1290556800
486	983	1290556800
1448	912	1290556800
627	898	1290556800
874	905	1290556800
1536	859	1290556800
1292	983	1290556800
2054	905	1290556800
1856	955	1290556800
2092	804	1290556800
1943	983	1290556800
2524	165	1290556800
2055	903	1290556800
